video_id,duration
feYykx3Fq-k,PT2M24S
JwivtxQEmc8,PT1M23S
ZnvGy6pcGxs,PT1M24S
5VGxDEh3F0g,PT13M41S
oWw1BcFhk-k,PT3M25S
jQS_kpH9xfA,PT4M55S
WXTNngJsBrI,PT1M51S
B3qT1k0r9pw,PT3M28S
x_joMJBrT34,PT22M7S
NgloGi5xEa8,PT9M37S
ogfYd705cRs,PT1H46M32S
Kc6CIwBVo5s,PT2M18S
EGV9Ms9EHcg,PT25M52S
iGD4bBgWPcY,PT2M6S
YrlVffqU7sY,PT26M15S
UE-kaxIiNPQ,PT57S
9o-gcCwMOgA,PT5M20S
-66xHRJSPxs,PT9M21S
vug4bROR79I,PT9M31S
8h--kFui1JA,PT3M51S
c0bsKc4tiuY,PT11M58S
ESKmRiLjNpg,PT1M32S
RMWTNik9i_8,PT11M52S
TuPT8ZF0Vl4,PT11M16S
eP33TkuI9vI,PT3M59S
cclI_B8TYdg,PT3H5M19S
0XuOkYlUWIs,PT2M15S
WbgIREVg2JU,PT12M33S
HDYJVmoWoyA,PT2M54S
A9QDgSTVhyM,PT3M22S
jj6ibow2tdw,PT9M45S
86ysRAffCpI,PT8M35S
Hzk1bM2vVFU,PT4M58S
ijwHj2HaOT0,PT4M25S
nd4cLL_MP7M,PT2M39S
6mkLWGy6Y3k,PT36S
ife5Zij94_E,PT3M20S
D52qnC7dJcQ,PT4M
4nq0tT_SAD0,PT5M7S
oSEeK9yDNQI,PT1M1S
WIV3xNz8NoM,PT26S
R9YYmoJjBxI,PT4M55S
5ek2W8hUvGw,PT6M52S
CT-orZzuN2A,PT8M3S
DZJod5hUqx4,PT8M16S
mmP1aHJjJ-U,PT13M47S
0fepqIO57f8,PT8M2S
-e-xXN-tcFU,PT3M30S
STVXHhTdjW4,PT9M28S
SoKQzAhXkbw,PT6M40S
IB8_pdzWy6Q,PT5M40S
XQmI7hTE4Jw,PT1M18S
rQEqKZ7CJlk,PT53M37S
vjSohj-Iclc,PT34S
uxbQATBAXf8,PT1M47S
y_WoOYybCro,PT5M30S
xNkLDa3_nnk,PT23M13S
q1jzwV_s8_Y,PT4M4S
iILJvqrAQ_w,PT4M24S
2PH7dK6SLC8,PT3M37S
0zZ0Y_UZRBw,PT10M49S
JefYnYIXY_8,PT5M11S
ulNswX3If6U,PT3M28S
nNZrc_XvF30,PT3M2S
USXoINPEhoA,PT10M8S
FUQexMOrDBI,PT4M25S
EQ748TZcuqs,PT2M57S
azUbCdcAeFM,PT1M47S
NJu6uMYQWAE,PT4M16S
M-wat3TSQqY,PT4M4S
l884wKofd54,PT2M51S
YYLzss58CLs,PT3M58S
lpFEpDPf490,PT11M20S
UfKmSfgFxi8,PT8M47S
DGdSlnw4D_M,PT11M39S
_iGAptGAweo,PT5M33S
LtpqdJkoKm8,PT15M20S
tBnWnQrkz7E,PT10M4S
ksjWPxFPsos,PT7M
OXVm3fhYsEo,PT22M38S
UQkBcHLZOqU,PT18M23S
mdWcaWBxxcY,PT3M42S
Am6NHDbj6XA,PT1M32S
CPjWgk0UXps,PT12M14S
zcEE8J2Bqa8,PT4M40S
HOxylh5runs,PT16M19S
A2dIL4sf4TQ,PT8M44S
Q2hqcPnIWiQ,PT6M12S
QDk-xa1oBXw,PT10M59S
4ykXguKWqy4,PT9M9S
t8aPNtKYABk,PT2M24S
mdTv3V4ALzg,PT5M41S
1csFTDXXULY,PT5M20S
j4KvrAUjn6c,PT10M20S
jzLlsbdrwQk,PT14M47S
HrQNdClwMs4,PT8M47S
YI3tsmFsrOg,PT7M9S
4oqvNR1o3Zo,PT12M59S
MT7RQ0gu8ak,PT9M36S
6ijnv-jNhUA,PT10M31S
GAkkKjds00o,PT6H23M10S
QBL8IRJ5yHU,PT27M35S
t4pRQ0jn23Q,PT6M32S
MAjY8mCTXWk,PT4M11S
xhs8tf1v__w,PT6M2S
E21NATEP9QI,PT5M4S
1RZYOeQeIXE,PT3M13S
r-3iathMo7o,PT7M5S
NBSAQenU2Bk,PT2M27S
Xpv-sEKl1B4,PT3M1S
96oKlWv5wSo,PT20M54S
oRexsyztGS0,PT10M56S
1U1u5aKU3AY,PT5M6S
xTrwT0jSUg0,PT5M40S
3g5O-kT9m8k,PT12M50S
D2mxKEa2xmA,PT12M13S
BspHjvU11y4,PT3M52S
nRc0kmOYgzQ,PT2M41S
BfawmhUVXVo,PT4M14S
mAfkkgw_-68,PT10M58S
mkz1zoo15zI,PT6M20S
LtBpvxdI1yQ,PT3M38S
tjA7nAHOAww,PT3M46S
4LlQwTgB5Rc,PT4M20S
MdZmi9HGd9w,PT5M56S
6S9c5nnDd_s,PT1M38S
N7HFXgyTya0,PT2M21S
pFc6I0rgmgY,PT2M27S
X-eRc9PF3TU,PT2M21S
Z2ttpo7c95s,PT2M
8XBLuU_4Qgo,PT6M6S
m6lY1GXTu5M,PT3M16S
1purAy2MsOc,PT6M47S
6fyE0B430Rc,PT11M54S
3rApMBPh15M,PT28S
0lr497GhD04,PT6M18S
um-1fAVU1OQ,PT14M45S
hiBPUpCJ7MQ,PT2M38S
oMCijY1XGlQ,PT19M3S
pojXEFDFMw8,PT1M10S
WyuPSLj_6aw,PT4M10S
yqnr91FFV4U,PT3M
XiHiW4N7-bo,PT2M34S
DZAiRufPx9A,PT40S
uBYzYji4rmE,PT5M14S
THCVReSmm90,PT5M27S
2tDKp41nrw8,PT29S
wamF2KUQKLA,PT1M
AkCLxl3MzNA,PT12M47S
2c9fXDI2EYE,PT3M49S
CQQit01HHLY,PT27M3S
4_aR3HqFrr0,PT1M47S
MBR2kxt7RK8,PT3M55S
15uSD6tHi2I,PT2M13S
M-E5wDgptQA,PT9M26S
883Omd2YqXE,PT1M25S
yDiXQl7grPQ,PT2M59S
ondQYFBvk6M,PT2M30S
6SuMbFuKDf8,PT3M51S
uQWuC7L4_DQ,PT2M35S
TjXQzRWmb_I,PT2M4S
-kTWIm7m4Uw,PT16M49S
HTTpDGDAxtg,PT3M47S
f2kesmAO8VU,PT12M11S
JfQ3W0wjGh4,PT7M10S
zLuhCfBqf5U,PT4M16S
H7gh2fmdjCU,PT4M4S
rYnmrkMizdc,PT8M8S
5PR3Hn6cQ60,PT16M18S
G7yP4-ofcFQ,PT6M37S
h3umdwK-oPs,PT3M48S
3eQP6JoxtKk,PT15M30S
7C2z4GqqS5E,PT5M19S
MWb2vazaD28,PT2M39S
KObL442PWhQ,PT5M
jO7Ysq0m050,PT6M37S
xNGFSEcRSZI,PT12M18S
D6Oy4LfoqsU,PT16M23S
Dv4Ph97jv44,PT5M46S
ju_inUnrLc4,PT3M20S
e9NOwaiXqqA,PT5M33S
iN8zmmCRqUA,PT14M54S
Qcj15vHJTtk,PT5M52S
zFPEOG1Yxvw,PT2M50S
Xr2rgT9uEnA,PT12M14S
2in8XqiElwc,PT3M29S
ZhEz1cvC1rc,PT14M57S
v7H_Or9Nr5I,PT37S
o7f1HVFpRPI,PT12M29S
e7sIvcYmuk0,PT6M40S
M79o2UejYKo,PT13M21S
MEcc8e7WwXg,PT28M21S
Ji_4dH_FXzw,PT2M56S
pKkf2KCc6xo,PT5M21S
PTQMog9u2Zo,PT7M40S
2-tzlBFotjA,PT5M1S
sOmVqjuUHAM,PT13M48S
5YgluF8VTWg,PT6M27S
pcJo0tIWybY,PT4M5S
HorugBalutw,PT10M27S
2v4-L4PkV9U,PT18M41S
n_W54baizX8,PT3M40S
_QWZvU7VCn8,PT4M4S
mLQJgecd5x0,PT2M21S
pTysrwci0pU,PT24M56S
AV1SWIPxxFM,PT6M16S
JGo_a82jfj8,PT12M25S
TQ1O0YdH54M,PT3M42S
T_Fskj6ihT4,PT3M40S
1PhPYr_9zRY,PT3M54S
eiudTjsGM7g,PT9M50S
1h7KV2sjUWY,PT5M18S
LzuDyq0-1LM,PT4M31S
_iRBspjg2pw,PT6M34S
s3tz_mNg6NQ,PT3M36S
z6A2LHGx8_A,PT2M54S
Q5KmA3Xbmqo,PT8M35S
v0e9MS26QmA,PT16M26S
cSFfxxVYpxk,PT13M39S
s1yV1kTrVGA,PT2M44S
Gs26bZTRkdU,PT11M2S
HIwirSk4RjE,PT5M7S
EqeIRzY7hIU,PT14M43S
UDByuFJ2nDg,PT2M36S
raJMFayG5UA,PT41S
je_0dC12gOs,PT1M42S
9WXQr3WVrbU,PT4M26S
7UoP9ABJXGE,PT3M35S
lRj5d35ePvw,PT7M46S
Y0KgYB3wIGo,PT3M46S
9m9oO84Q2fk,PT7M44S
QgOXIEhHU1Y,PT3M4S
oLDbO545aKQ,PT9M35S
OU21H6-Y6Y8,PT3M45S
Yz_VzJ4_OOo,PT11M3S
00mdcc9o28A,PT3M55S
dn4CKtiwxSA,PT5M
e5bernQdWiE,PT6M56S
BZt0qjTWNhw,PT1M28S
vYb4_ARPNfo,PT6M31S
3Q2j5ApzSqs,PT4M49S
UKserM-i0_A,PT3M11S
3SqtO2VXsPI,PT5M3S
SKV6h_5XFbk,PT3M40S
voG07pt-KYI,PT3M38S
SQsPvrev_bQ,PT1M33S
kATuE1S5qk0,PT6M38S
XdNOI-q70q4,PT9M14S
3eY394uqk9Q,PT3M50S
37R2_bvJjGM,PT6M17S
kuw3yQqhe8M,PT1M28S
vFQ8hsZsDkA,PT5M19S
WBxwX1myxqc,PT1M13S
mQ055hHdxbE,PT3M49S
Fj3euSYAtnc,PT3M39S
JNyZ49q4vrU,PT10M27S
6wGj89GE6aQ,PT3M3S
1HBvOZlvj_w,PT4M32S
a7JQzSn8Ptg,PT6M19S
amtC28yfYCM,PT5M58S
8rbE3RssSEY,PT2M24S
gB_7KBTfaw8,PT4M54S
9NC2saE5MbQ,PT2M29S
_1LdMWlNYS4,PT8M4S
AFbu21AGSho,PT1M28S
GuKSrYux-Is,PT1M7S
mHbWgIy3wmo,PT5M55S
jE2VvGZktJo,PT5M10S
IZNAp5g-nPQ,PT3M14S
CZkUNPBlJIQ,PT11M1S
qmvj7ijV0Q0,PT9M27S
kFMZUxX6K6o,PT3M28S
9sRQQRiltrE,PT4M11S
aEM2kOrrNJI,PT3M37S
Zxj4WT40yLM,PT4M5S
au8QGTiPhEw,PT4M17S
tn0hCTyj2Kc,PT1M28S
vRf3azp1pak,PT4M2S
s1RxsMYi2xw,PT6M43S
2XQPTtTv_O4,PT5M56S
vDyYMcjf500,PT8M30S
Ut7e-0X8lds,PT8M17S
99t4EBwIAt8,PT2M55S
P21a5Uty-uc,PT4M34S
UhiXEgqhBWs,PT4M23S
GfxNGjfSKRY,PT3M56S
hHaUQh6Gx-Q,PT4M15S
YpUDblEURdY,PT12M18S
ZKZwrlNHMkk,PT4M32S
0URpDxIjZrQ,PT2M26S
1MGNw-Y2QPk,PT6M12S
hQW_9ws8OhA,PT22M13S
NtmvX1T4cU0,PT4M4S
jxWJLs7_doc,PT3M3S
rjh6CbETwn8,PT7M45S
9JBKuNrd5m8,PT12M40S
w8AJBlmLMZM,PT6M14S
XbxRqlHtKUE,PT6M56S
Yg8jdBLTtfo,PT7M48S
fYUXvrF85uQ,PT4M20S
CTFZoz-mB5k,PT9M12S
YKkp4jZlIfQ,PT10M21S
7IUWv-GmGQg,PT6M53S
JyG5hdbQpDM,PT10M59S
HdusPnywwPI,PT19M47S
8uArRFr7_YY,PT3M17S
xqj7XOv9mC8,PT3M
pwGbwYAfSmg,PT2M52S
jD83QaWy8LI,PT18M16S
VhI2EpAIcm4,PT14M4S
Hh-YcWJTt7Y,PT10M47S
w9JrUVI_h4I,PT2M22S
Aopb6YZyeFU,PT8M57S
nQySbNGu4g0,PT4M2S
4qcLz8M7L7k,PT4M26S
ovgMFFBV8X4,PT2M40S
zJ9kMg08Yds,PT8M22S
flLc6LmAG6c,PT4M51S
WemDKlmMAIs,PT1M51S
ys6KVWA4okw,PT11M11S
m9sR3Z0vVOc,PT3M11S
X9Qh8vsSE-c,PT7M35S
tgMxQ4qCANg,PT11M10S
3shrder58iU,PT14M10S
GKJQ5J1jXFw,PT5M24S
xTlNMmZKwpA,PT4M17S
E4c7EE8_IX0,PT3M57S
5DsBQiYNwuk,PT13M12S
sV7eDd1d7LI,PT8M56S
q8DkyFH9jXI,PT3M32S
TgSDDY0b1tU,PT3M59S
CFa-pa0-VqI,PT13M15S
AoswyJLilgo,PT6M52S
ZAD3JJvMWjA,PT2M39S
PV_GHHXy7Po,PT31M54S
SbjnIK6VEjc,PT1M13S
aJOTlE1K90k,PT4M31S
9jRtpMKLsts,PT3M19S
Wzq4qbNRFrw,PT5M40S
gS1DbvHHVH0,PT59S
bV_3HQplzRw,PT5M12S
tsM6kq-7nmw,PT12M53S
zNZJNlx4P80,PT9M46S
Tn8hOPeAnIM,PT3M41S
nLXCutcsoKQ,PT2M33S
12m1rG0Tj7U,PT1M51S
3V_rqb6Nuc4,PT3M45S
ZAzk_L70t1s,PT5M56S
TfiTsqa2LB0,PT13M32S
9Rr9u6QGgVc,PT18M17S
IpN_wAlYZSs,PT7M19S
ZEqWh6fl_sA,PT1M49S
BJ2yzCRPonA,PT4M9S
E5yFcdPAGv0,PT3M21S
2nVPFdqejD0,PT6M27S
8JnfIa84TnU,PT3M44S
VY_77F8TXe8,PT5M29S
1J76wN0TPI4,PT3M4S
LfeEu4_vtfQ,PT19M37S
D_6QmL6rExk,PT6M22S
qmDsgGKHBEo,PT2M2S
vL2-H_0V7nw,PT3M41S
N39uwTykTQk,PT10M7S
O6epKIw7W5M,PT3M46S
u429Qgvoxw4,PT13M57S
592KTCoUuUg,PT3M58S
-VgOGzBcMIg,PT2M11S
asiRHYuOP08,PT3M41S
irHqI9fUc4I,PT2M36S
vfHd8MF0ExU,PT18M9S
2SJ0hgdciNE,PT3M22S
AJUiQU8-w8E,PT13M29S
LU86T12xBQQ,PT5M52S
UTVpWVO4vZU,PT12M19S
52pwYD_rxmE,PT15M5S
Wz_YwUpNOcw,PT3M26S
1ZXWwIjQnHs,PT10M12S
JckuMy_aYso,PT11M5S
t_bnyOOFDNM,PT14M57S
oR9gIJjMyis,PT14M12S
zUzBfBqbSmc,PT3M22S
behWkJPCkLI,PT3M57S
Qesuc8orTUY,PT4M52S
iC7wWFQUUqU,PT3M41S
bR1d8l92Q8Q,PT4M34S
v_0WNLAmSaE,PT16M44S
wW4JB9tjlik,PT11M
DMlITdf3w-o,PT22M40S
vRWH9GQ2J90,PT8M39S
lBbSzQXQknw,PT4M42S
n-DTjpde9-0,PT16M7S
rFAddL8g8mw,PT14M34S
lG8fWx982Qs,PT12M53S
CahQhevkcCM,PT7M28S
Zq5ESvmKagc,PT2M38S
a30K69hUJyo,PT5M27S
sdL70wkf_H0,PT2M43S
mHd8Ug4ljN4,PT5M19S
_BcYBFC6zfY,PT2M25S
MidgYgFwgTI,PT13M53S
2wJESCSvFU8,PT4M2S
3uGIEY7tdg8,PT1M43S
nfuXbnmdpRE,PT16M47S
tN_8CwE8ULI,PT3M
equJbwmh7DI,PT2M35S
C0KnxhQMLBU,PT4M13S
F0ZdMq0n8-Y,PT2M17S
Len0qLhmhL0,PT4M29S
sfxilYIycTc,PT22M25S
XvHSlHhh1gk,PT2M25S
TudhYwBrgYg,PT17M13S
fAIX12F6958,PT2M23S
VY1eFxgRR-k,PT4M28S
0TNVthqZ3uc,PT1M53S
Jodbdj52Vc0,PT11M25S
v-dfygYIfLs,PT6M41S
5y0owYFTMno,PT9M54S
cKbl19xeSIQ,PT3M14S
-0CMnp02rNY,PT5M8S
36DAv_m8Mlw,PT3M29S
yFRPhi0jhGc,PT9M40S
g4Hbz2jLxvQ,PT2M41S
4iRJDDjejCI,PT9M10S
1HLMi1s6Tho,PT3M31S
nSbzyEJ8X9E,PT2M25S
41PTANtZFW0,PT4M1S
NB3gWkhLkxM,PT4M59S
MsQb18nU2hA,PT22M57S
qhuKvMRqsk8,PT21M51S
GnGPAYvve1A,PT1M50S
cYkDfWdlLak,PT12M20S
QDr9YTkFNO4,PT8M17S
JSpnYEOf0A4,PT10M16S
KyB0zVHm2P0,PT4M13S
T9UHD30MSGk,PT16M13S
ldmDBJRARB4,PT4M45S
jWkOwC7vMb4,PT6M3S
2qzrjzN5ns0,PT3M58S
ek1ePFp-nBI,PT2M45S
QUP8vf18oWA,PT7M32S
V15BYnSr0P8,PT3M57S
z7BOWQihC7M,PT3M24S
SkcucKDrbOI,PT2M45S
ObDgFUTP0PA,PT3M5S
K5lmXgKi6V0,PT2M53S
T_o9bDu_srU,PT2M39S
Nd3zqXro_P0,PT3M33S
4wIBCoxuOJ0,PT5M32S
UXNnAB3ugPU,PT13M5S
97Gh0LRdKu4,PT2M
sxS9h8mU2Yk,PT4M17S
L4pkD78oKSo,PT3M55S
ZFwylDNpgFc,PT1M50S
SWVtV59mczk,PT1M46S
SPYzQplG_YI,PT15M7S
Js04hvdVUA8,PT1M31S
VlZ1SWLBfPE,PT11M56S
qF7SRQFd49E,PT12M44S
KRc50VFUsTk,PT9M10S
mUYsp5baMXo,PT3M20S
hIyqLdKBAlc,PT22M21S
btE8mDfEF34,PT5M53S
L8RxxVYWTIQ,PT5M27S
n2wIqXBz4os,PT1M20S
qgYvfE5PkQI,PT1M36S
L9FA9U4s3Tg,PT4M39S
0bXCbVGb04A,PT19M4S
NBupCHcJ914,PT15M24S
iKI6z9dcjMg,PT8M52S
PPWDwBrUNyY,PT8H15M20S
rAH8qm5oQHg,PT50S
ZCNyOsPh2ng,PT6M36S
Gv1xjf8BUrY,PT15M25S
08vIy0y1N9I,PT5M30S
4V3Y8Sbz9HI,PT9M59S
OkFdqqyI8y4,PT37S
XQSvN2Wd5MQ,PT14M18S
8X2kIfS6fb8,PT1M41S
DGzy8FE1Rhk,PT2M47S
gPtU_-N6dMg,PT3M19S
sBMOXHrXJtI,PT51S
3tYpfAPVEs0,PT5M58S
hKNRieaN0ZI,PT7M48S
L8gV7LSt6sI,PT2M26S
Fmdb-KmlzD8,PT2M19S
qQn6TsbYrH8,PT5M44S
wI6a1t-M_48,PT6M59S
X9fHoWLf1w0,PT11M47S
oV0zkMe1K8s,PT4M22S
uHRwMmwbFnA,PT3M31S
nBpxVdpMBZk,PT5M31S
UbmGPOHJYpA,PT6M49S
s_SJZSAtLBA,PT2M9S
6fi1RZNWCDI,PT5M16S
DjLr06pne6Q,PT2M59S
-QPdRfqTnt4,PT1M21S
gPHVLxm8U-0,PT5M13S
qPEIPu0V8GQ,PT3H35M53S
r5Kd7ltWS9w,PT16M48S
pzD9zGcUNrw,PT1M33S
-9rdDeWzvsU,PT3M31S
MrMAfMbZOmg,PT3M54S
ZHbT3LWwsQ0,PT13M48S
Gi56dSh8Fq8,PT4M17S
dS5Thrl-4Kc,PT17M6S
JGm9Y_hFqNk,PT6M1S
6h8QgZF5Qu4,PT8M26S
mpnshdmtE2Y,PT9M10S
yz7Xq3T0YPs,PT4M58S
